,location,total_sqft,bath,price,bhk
2775,Fergusson College Road,1366.0,2.0,83.0,2
2778,Fergusson College Road,1745.0,3.0,100.0,3
2779,Fergusson College Road,1077.0,2.0,93.0,2
2784,Fergusson College Road,1900.0,3.0,155.0,3
2785,Fergusson College Road,2075.0,3.0,115.0,3
2786,Fergusson College Road,1330.0,3.0,73.5,3
2787,Fergusson College Road,1198.0,2.0,86.26,2
2790,Fergusson College Road,1012.0,2.0,59.0,2
2791,Fergusson College Road,1315.0,2.0,75.0,2
2793,Fergusson College Road,1099.0,2.0,65.0,2
2795,Fergusson College Road,3500.0,4.0,185.0,3
2796,Fergusson College Road,1680.0,3.0,125.0,3
2798,Fergusson College Road,4000.0,4.0,325.0,4
2799,Fergusson College Road,2425.0,3.0,197.0,3
2800,Fergusson College Road,1100.0,2.0,60.0,2
2801,Fergusson College Road,1842.0,3.0,115.0,3
2802,Fergusson College Road,973.0,2.0,56.0,2
2803,Fergusson College Road,1141.0,2.0,62.0,2
2804,Fergusson College Road,700.0,1.0,30.84,1
2805,Fergusson College Road,1225.0,2.0,71.05,2
2806,Fergusson College Road,1500.0,3.0,95.0,3
2807,Fergusson College Road,1835.0,3.0,160.0,3
2808,Fergusson College Road,1500.0,4.0,89.45,4
2809,Fergusson College Road,1683.0,3.0,110.0,3
2810,Fergusson College Road,1148.0,2.0,69.0,2
2816,Fergusson College Road,525.0,1.0,26.01,1
2820,Fergusson College Road,1639.0,3.0,107.0,3
2823,Fergusson College Road,1400.0,2.0,105.0,2
2824,Fergusson College Road,1225.0,2.0,71.05,2
2826,Fergusson College Road,3758.0,3.0,300.0,3
2827,Fergusson College Road,650.0,2.0,45.0,2
2829,Fergusson College Road,450.0,1.0,20.0,1
2832,Fergusson College Road,1276.0,2.0,69.5,2
2833,Fergusson College Road,2153.0,4.0,120.0,3
2834,Fergusson College Road,1515.0,3.0,80.5,3
2835,Fergusson College Road,1175.0,2.0,86.68,2
2839,Fergusson College Road,1408.0,3.0,80.0,3
2840,Fergusson College Road,1881.0,3.0,115.0,3
2841,Fergusson College Road,1379.0,2.0,85.0,2
2842,Fergusson College Road,510.0,1.0,22.0,1
2844,Ganesh Peth,589.0,1.0,27.0,1
2846,Ganesh Peth,1062.0,2.0,38.0,2
2847,Ganesh Peth,1500.0,3.0,139.0,3
2848,Ganesh Peth,1275.0,2.0,52.0,2
2849,Ganesh Peth,4500.0,5.0,415.0,5
2850,Ganesh Peth,1220.0,2.0,56.5,2
2851,Ganesh Peth,1470.0,2.0,88.64,3
2852,Ganesh Peth,1200.0,2.0,55.0,2
2853,Ganesh Peth,999.0,2.0,45.0,2
2854,Ganesh Peth,1160.0,2.0,44.08,2
2855,Ganesh Peth,2710.0,3.0,251.0,3
2856,Ganesh Peth,1243.0,2.0,58.0,2
2857,Ganesh Peth,1098.0,2.0,72.0,2
2858,Ganesh Peth,1180.0,2.0,50.0,2
2859,Ganesh Peth,1320.0,2.0,110.0,4
2861,Ganesh Peth,1200.0,2.0,66.0,3
2863,Ganesh Peth,1726.0,3.0,145.0,3
2864,Ganesh Peth,1634.0,3.0,83.33,3
2865,Ganesh Peth,1210.0,2.0,72.0,2
2866,Ganesh Peth,1043.0,2.0,65.0,2
2867,Ganesh Peth,1020.0,2.0,42.48,2
2868,Ganesh Peth,1818.0,3.0,135.0,3
2869,Ganesh Peth,1259.0,2.0,67.4,2
2870,Ganesh Peth,1817.0,4.0,153.0,3
2872,Ganesh Peth,1160.0,2.0,46.39,2
2873,Ganesh Peth,1070.0,2.0,37.45,2
2874,Ganesh Peth,1920.0,3.0,150.0,3
2875,Ganesh Peth,1290.0,2.0,80.0,2
2877,Ganesh Peth,2094.0,2.0,113.19,3
2878,Ganesh Peth,1428.0,2.0,80.0,3
2881,Ganesh Peth,1804.0,3.0,102.0,3
2882,Ganesh Peth,3035.0,5.0,271.0,3
2883,Ganesh Peth,1205.0,2.0,70.0,2
2884,Ganesh Peth,1090.0,2.0,35.03,2
2885,Ganesh Peth,1884.0,3.0,98.0,3
2886,Ganesh Peth,1340.0,2.0,60.0,2
2887,Ganesh Peth,2792.0,4.0,220.0,4
2888,Ganesh Peth,1050.0,2.0,52.5,2
2890,Ganesh Peth,1760.0,3.0,160.0,3
2891,Ganesh Peth,1650.0,3.0,100.0,3
2892,Ganesh Peth,1295.0,2.0,95.0,2
2893,Ganesh Peth,1133.0,2.0,38.41,2
2894,Ganesh Peth,1243.0,2.0,46.0,2
2895,Ganesh Peth,1201.0,2.0,59.99,2
2896,Ganesh Peth,1910.0,3.0,142.0,3
2897,Ganesh Peth,1250.0,2.0,58.0,2
2898,Ganesh Peth,1178.0,2.0,75.0,2
2899,Ganesh Peth,3664.0,3.0,325.0,3
2900,Ganesh Peth,1200.0,2.0,45.0,2
2901,Ganesh Peth,2500.0,5.0,125.0,5
2903,Ganesh Peth,1060.0,2.0,35.0,2
2904,Ganesh Peth,2650.0,4.0,199.0,3
2905,Ganesh Peth,2023.0,4.0,130.0,3
2906,Ganesh Peth,1220.0,2.0,52.0,2
2907,Ganesh Peth,1724.0,3.0,125.0,3
2909,Ganesh Peth,1044.0,2.0,85.0,2
2910,Ganesh Peth,1190.0,2.0,60.0,2
2911,Ganesh Peth,1300.0,2.0,60.0,2
2912,Ganesh Peth,1046.0,2.0,49.06,2
2913,Ganesh Peth,1000.0,2.0,51.0,2
2914,Ganesh Peth,1683.0,3.0,140.0,3
2916,Ganesh Peth,1532.5,3.0,79.465,3
2917,Ganesh Peth,1500.0,3.0,90.0,3
2920,Ganesh Peth,1237.5,2.0,49.49,2
2921,Ganesh Peth,1760.0,3.0,110.0,3
2922,Ganesh Peth,1165.0,2.0,49.61,2
2924,Ganesh Peth,1203.0,2.0,72.0,2
2927,Ganesh Peth,1537.0,3.0,81.0,3
2928,Ganesh Peth,1175.0,2.0,62.0,2
2930,Ganesh Peth,814.0,2.0,53.0,2
2931,Ganesh Peth,658.0,1.0,26.91,1
2932,Ganesh Peth,1839.0,3.0,130.0,3
2933,Ganesh Peth,672.0,1.0,36.85,1
2934,Ganesh Peth,850.0,2.0,42.5,2
2936,Ganesh Peth,3600.0,6.0,170.0,6
2937,Ganesh Peth,1080.0,2.0,53.0,2
2938,Ganesh Peth,1270.0,2.0,96.0,2
2939,Ganesh Peth,1275.0,2.0,59.0,2
2940,Ganesh Peth,2035.0,3.0,142.0,3
2941,Ganesh Peth,1205.0,2.0,45.79,2
2943,Ganesh Peth,1315.0,2.0,77.0,2
2944,Ganesh Peth,600.0,1.0,22.8,1
2946,Ganesh Peth,1210.0,2.0,60.0,2
2947,Ganesh Peth,1200.0,3.0,75.0,3
2948,Ganesh Peth,1005.0,2.0,45.0,2
2949,Ganesh Peth,943.0,2.0,49.5,2
2950,Ganesh Peth,1121.0,2.0,75.0,2
2951,Ganesh Peth,1153.0,2.0,60.0,2
2953,Ganeshkhind,5611.5,4.0,477.0,4
2954,Ganeshkhind,1415.0,3.0,78.0,3
2957,Ganeshkhind,834.0,1.0,60.0,1
2959,Ganeshkhind,1356.0,2.0,66.0,3
2961,Ganeshkhind,500.0,1.0,14.0,1
2963,Ganeshkhind,1250.0,2.0,62.0,2
2964,Ganeshkhind,3040.0,1.0,180.0,2
2965,Ganeshkhind,1530.0,2.0,74.39,3
2966,Ganeshkhind,1725.0,2.0,100.0,3
2968,Ganeshkhind,1600.0,3.0,88.0,3
2969,Ganeshkhind,1670.0,3.0,120.0,3
2970,Ganeshkhind,1352.0,2.0,87.5,2
2972,Ganeshkhind,1635.0,2.0,85.0,3
2973,Ganeshkhind,1352.0,2.0,85.0,2
2976,Ganeshkhind,1610.0,3.0,115.0,3
2982,Ganeshkhind,1000.0,2.0,57.0,2
2984,Ganeshkhind,1195.0,2.0,70.0,2
2986,Ganeshkhind,607.0,1.0,35.0,1
2988,Ganeshkhind,1200.0,5.0,92.0,4
2989,Ganeshkhind,2928.0,4.0,198.0,4
2990,Ganeshkhind,1600.0,3.0,88.0,2
2991,Ganeshkhind,750.0,1.0,25.5,1
2995,Ganeshkhind,700.0,1.0,59.0,1
2999,Ganeshkhind,4100.0,3.0,300.0,4
3000,Ganeshkhind,1760.0,2.0,116.0,3
3004,Ganeshkhind,1238.0,2.0,67.32,2
3007,Ganeshkhind,1542.0,3.0,98.0,3
3008,Ganeshkhind,3600.0,6.0,200.0,6
3010,Ganeshkhind,2000.0,2.0,160.0,4
3011,Ganeshkhind,2400.0,2.0,125.0,2
3012,Ganeshkhind,1970.0,3.0,164.0,3
3013,Ganeshkhind,1216.0,2.0,67.0,2
3014,Ganeshkhind,1300.0,2.0,100.0,2
3016,Ganeshkhind,1550.0,2.0,80.0,3
3018,Ganeshkhind,630.0,1.0,35.0,1
3019,Ganeshkhind,3500.0,5.0,350.0,5
3021,Ganeshkhind,410.0,1.0,15.0,1
3022,Ganeshkhind,2200.0,3.0,160.0,3
3023,Ganeshkhind,1147.0,2.0,75.0,2
3024,Ganeshkhind,1131.0,2.0,55.975,2
3025,Ganeshkhind,3150.0,4.0,218.0,4
3026,Ganeshkhind,1719.0,3.0,110.0,3
3027,Ganeshkhind,1780.0,3.0,88.0,3
3028,Ganeshkhind,3800.0,4.0,235.0,4
3029,Ganeshkhind,1623.0,3.0,155.0,3
3030,Ganeshkhind,1500.0,2.0,87.0,4
3032,Ganeshkhind,1645.0,3.0,113.0,3
3033,Ganeshkhind,1350.0,2.0,103.0,2
3034,Ganeshkhind,661.0,1.0,33.0,1
3035,Ganeshkhind,1345.0,2.0,69.0,3
3039,Ganeshkhind,896.9,2.0,78.74,2
3041,Ganeshkhind,1746.0,3.0,115.0,3
3042,Ganeshkhind,1880.0,3.0,110.0,3
3044,Ganeshkhind,943.0,2.0,48.0,2
3048,Ganeshkhind,633.0,1.0,17.09,1
3049,Ganeshkhind,1368.0,2.0,87.0,2
3050,Ganeshkhind,1241.0,2.0,68.0,3
3052,Ganeshkhind,2135.0,3.0,170.0,3
3053,Ganeshkhind,1250.0,2.0,65.0,2
3054,Ganeshkhind,2321.0,4.0,157.0,3
3055,Ganeshkhind,602.0,2.0,30.0,1
3056,Ganeshkhind,1650.0,3.0,125.0,3
3057,Ganeshkhind,1155.0,2.0,69.18,2
3058,Ganeshkhind,30400.0,4.0,1824.0,6
3060,Ganeshkhind,1200.0,2.0,75.0,2
3062,Ghorpade Peth,1610.0,3.0,81.0,3
3064,Ghorpade Peth,1787.0,3.0,98.29,3
3067,Ghorpade Peth,1125.0,4.0,70.0,3
3068,Ghorpade Peth,1500.0,2.0,87.0,3
3069,Ghorpade Peth,1400.0,2.0,77.0,3
3071,Ghorpade Peth,1891.0,3.0,109.0,3
3073,Ghorpade Peth,697.0,1.0,45.0,1
3074,Ghorpade Peth,1200.0,3.0,130.0,3
3075,Ghorpade Peth,1790.0,3.0,127.0,3
3077,Ghorpade Peth,2070.0,3.0,162.0,3
3078,Ghorpade Peth,4000.0,4.0,330.0,4
3080,Ghorpade Peth,3500.0,6.0,225.0,4
3082,Ghorpade Peth,1754.0,3.0,125.0,3
3083,Ghorpade Peth,1605.0,3.0,85.0,3
3084,Ghorpade Peth,1404.0,2.0,75.0,2
3085,Ghorpade Peth,1145.0,2.0,65.0,2
3086,Ghorpade Peth,11338.0,9.0,1000.0,6
3087,Ghorpade Peth,1352.5,2.0,93.865,2
3088,Ghorpade Peth,700.0,1.0,41.0,1
3090,Ghorpade Peth,3850.0,5.0,316.0,3
3093,Ghorpade Peth,2408.0,4.0,260.0,3
3094,Ghorpade Peth,1315.0,2.0,85.4,3
3095,Ghorpade Peth,1208.0,2.0,70.0,2
3096,Ghorpade Peth,1100.0,2.0,56.1,2
3097,Ghorpade Peth,1645.0,3.0,135.0,3
3098,Ghorpade Peth,1374.0,3.0,68.0,3
3099,Ghorpade Peth,2000.0,3.0,185.0,3
3102,Ghorpade Peth,3252.0,4.0,280.0,4
3104,Ghorpade Peth,1280.0,2.0,75.0,2
3106,Ghorpade Peth,1145.0,2.0,75.0,2
3107,Ghorpade Peth,2162.0,3.0,200.0,3
3114,Ghorpade Peth,1800.0,3.0,105.0,6
3115,Ghorpade Peth,1075.0,2.0,52.0,3
3118,Ghorpade Peth,814.0,2.0,42.0,2
3122,Ghorpade Peth,1750.0,3.0,86.5,3
3123,Ghorpade Peth,1418.0,2.0,105.0,2
3124,Ghorpade Peth,605.0,1.0,40.0,1
3125,Ghorpade Peth,1178.0,2.0,82.0,2
3127,Ghorpade Peth,1541.0,2.0,130.0,2
3129,Ghorpade Peth,3990.0,4.0,260.0,4
3130,Ghorpade Peth,654.0,1.0,36.25,1
3132,Ghorpade Peth,1655.0,3.0,97.0,3
3134,Ghorpade Peth,1345.0,2.0,97.0,2
3138,Ghorpade Peth,1007.0,2.0,75.0,2
3140,Ghorpade Peth,1240.0,2.0,63.0,3
3141,Ghorpade Peth,1855.0,3.0,140.0,3
3144,Ghorpade Peth,1350.0,2.0,88.0,2
3145,Ghorpade Peth,1636.0,3.0,83.0,3
3149,Ghorpade Peth,1305.0,2.0,110.0,3
3151,Ghorpade Peth,800.0,2.0,55.0,2
3154,Ghorpade Peth,1115.0,2.0,61.0,2
3155,Ghorpade Peth,625.0,1.0,27.0,1
3158,Ghorpade Peth,2215.0,4.0,162.0,3
3160,Ghorpade Peth,1495.0,3.0,90.0,3
3161,Ghorpade Peth,485.0,1.0,19.5,1
3162,Ghorpade Peth,420.0,1.0,12.5,1
3164,Ghorpade Peth,950.0,2.0,55.0,2
3167,Ghorpade Peth,1200.0,2.0,120.0,2
3168,Ghorpade Peth,540.0,1.0,24.0,1
3169,Ghorpade Peth,1035.0,2.0,60.0,2
3170,Ghorpade Peth,3124.0,6.0,349.0,4
3172,Ghorpadi,1282.0,2.0,68.52,3
3173,Ghorpadi,750.0,2.0,38.0,2
3174,Ghorpadi,883.0,2.0,45.0,2
3175,Ghorpadi,1222.0,2.0,63.0,2
3176,Ghorpadi,1200.0,2.0,66.0,3
3177,Ghorpadi,1600.0,3.0,90.0,3
3178,Ghorpadi,710.0,1.0,27.0,1
3179,Ghorpadi,957.0,2.0,56.0,2
3181,Ghorpadi,1128.0,2.0,65.65,2
3182,Ghorpadi,1427.0,2.0,80.63,3
3184,Ghorpadi,1128.0,2.0,75.0,2
3188,Ghorpadi,1560.0,3.0,85.0,3
3189,Ghorpadi,3400.0,3.0,210.0,4
3194,Ghorpadi,1125.0,2.0,75.0,2
3200,Ghorpadi,1140.0,2.0,65.0,2
3201,Ghorpadi,1400.0,2.0,78.0,2
3202,Ghorpadi,4500.0,5.0,300.0,4
3205,Ghorpadi,624.0,1.0,35.0,1
3206,Ghorpadi,1608.0,2.0,85.0,2
3207,Ghorpadi,1255.0,3.0,77.68,3
3208,Ghorpadi,1200.0,3.0,67.77,3
3209,Ghorpadi,1300.0,2.0,63.0,3
3213,Ghorpadi,1200.0,2.0,67.0,2
3214,Ghorpadi,1793.0,3.0,98.0,3
3215,Ghorpadi,1200.0,3.0,67.0,3
3216,Ghorpadi,1180.0,2.0,58.0,2
3219,Ghorpadi,1100.0,1.0,55.0,2
3226,Ghorpadi,1163.0,2.0,65.0,2
3228,Ghorpadi,1331.0,2.0,88.0,2
3230,Ghorpadi,1200.0,3.0,70.0,3
3231,Ghorpadi,2130.0,4.0,120.0,4
3232,Ghorpadi,1495.0,2.0,83.0,2
3234,Ghorpadi,1200.0,3.0,56.12,3
3236,Ghorpadi,1325.0,2.0,73.0,2
3237,Ghorpadi,1012.0,2.0,53.58,2
3238,Ghorpadi,800.0,1.0,39.99,1
3239,Ghorpadi,3855.0,4.0,220.0,4
3241,Ghorpadi,1100.0,2.0,55.0,2
3242,Ghorpadi,1350.0,4.0,90.0,4
3244,Ghorpadi,2557.0,2.0,170.0,4
3245,Ghorpadi,1384.0,2.0,76.18,3
3246,Ghorpadi,450.0,1.0,20.0,1
3247,Ghorpadi,1787.0,3.0,116.0,3
3249,Ghorpadi,3075.0,2.0,188.0,4
3251,Ghorpadi,933.0,1.0,61.0,1
3253,Ghorpadi,1060.0,2.0,52.0,2
3255,Ghorpadi,418.0,1.0,17.0,1
3261,Ghorpadi,1747.0,3.0,110.0,3
3262,Ghorpadi,960.0,2.0,48.0,2
3265,Ghorpadi,2500.0,8.0,95.0,7
3266,Ghorpadi,1150.0,2.0,57.0,2
3267,Ghorpadi,1835.0,3.0,89.0,3
3269,Ghorpadi,755.0,1.0,30.12,1
3270,Ghorpadi,1182.0,2.0,64.0,2
3271,Ghorpadi,1500.0,3.0,71.0,3
3274,Gokhale Nagar,1475.0,2.0,90.0,3
3275,Gokhale Nagar,1280.0,2.0,75.0,2
3276,Gokhale Nagar,1195.0,2.0,70.0,2
3282,Gokhale Nagar,1835.0,2.0,155.0,3
3283,Gokhale Nagar,1180.0,2.0,70.0,2
3285,Gokhale Nagar,3900.0,4.0,300.0,4
3286,Gokhale Nagar,1691.0,3.0,119.0,3
3287,Gokhale Nagar,1050.0,2.0,57.0,3
3288,Gokhale Nagar,3012.0,6.0,268.0,4
3290,Gokhale Nagar,2200.0,3.0,190.0,3
3292,Gokhale Nagar,1550.0,3.0,120.0,3
3293,Gokhale Nagar,1420.0,2.0,123.0,2
3294,Gokhale Nagar,1670.0,3.0,135.0,4
3295,Gokhale Nagar,800.0,1.0,52.0,1
3297,Gokhale Nagar,1665.0,3.0,110.0,3
3300,Gokhale Nagar,1127.0,2.0,68.0,2
3302,Gokhale Nagar,1725.0,3.0,130.0,3
3303,Gokhale Nagar,1200.0,2.0,75.0,2
3315,Gokhale Nagar,1255.0,2.0,120.0,2
3317,Gokhale Nagar,712.0,1.0,38.44,1
3319,Gokhale Nagar,1416.0,3.0,94.0,3
3322,Gokhale Nagar,840.0,2.0,50.0,1
3324,Gokhale Nagar,690.0,2.0,42.0,2
3326,Gokhale Nagar,1650.0,3.0,110.0,3
3332,Gokhale Nagar,1749.0,3.0,120.0,3
3334,Gokhale Nagar,2072.0,4.0,152.0,3
3335,Gokhale Nagar,1200.0,3.0,68.38,3
3337,Gokhale Nagar,1180.0,2.0,86.0,2
3338,Gokhale Nagar,1000.0,2.0,70.0,2
3339,Gokhale Nagar,1830.0,3.0,119.0,3
3341,Gokhale Nagar,1400.0,2.0,80.0,3
3344,Gokhale Nagar,1080.0,2.0,64.0,2
3345,Gokhale Nagar,682.0,1.0,36.23,1
3346,Gokhale Nagar,492.0,1.0,40.0,1
3347,Gokhale Nagar,1332.0,2.0,101.0,2
3348,Gokhale Nagar,551.0,1.0,30.0,1
3350,Gokhale Nagar,3170.0,4.0,250.0,4
3352,Gokhale Nagar,1050.0,2.0,41.0,1
3353,Gokhale Nagar,2400.0,3.0,220.0,3
3354,Gokhale Nagar,1705.0,3.0,91.0,3
3355,Gokhale Nagar,1026.0,2.0,60.55,2
3357,Gokhale Nagar,2289.0,3.0,180.0,3
3358,Gokhale Nagar,2041.0,3.0,138.0,3
3359,Gokhale Nagar,3600.0,9.0,125.0,8
3360,Gokhale Nagar,1200.0,3.0,80.0,3
3362,Gokhale Nagar,2500.0,4.0,225.0,4
3364,Gokhale Nagar,3150.0,5.0,212.0,4
3366,Gokhale Nagar,1200.0,2.0,82.0,2
3369,Gokhale Nagar,1625.0,3.0,92.0,3
3370,Gokhale Nagar,1660.0,3.0,104.0,3
3372,Gokhale Nagar,1200.0,4.0,100.0,4
3376,Gokhale Nagar,1735.0,3.0,97.0,3
3378,Gokhale Nagar,2038.5,3.0,122.0,3
3379,Gokhale Nagar,1420.0,3.0,90.0,3
3381,Gultekdi,2475.0,4.0,186.0,4
3384,Gultekdi,1170.0,2.0,52.0,2
3386,Gultekdi,891.0,2.0,25.0,2
3387,Gultekdi,5600.0,2.0,548.5,5
3388,Gultekdi,1185.0,2.0,42.6,2
3389,Gultekdi,1180.0,2.0,69.0,2
3390,Gultekdi,649.5,1.0,17.535,1
3392,Gultekdi,1050.0,2.0,67.0,2
3394,Gultekdi,1450.0,2.0,85.0,3
3396,Gultekdi,1000.0,2.0,28.88,2
3398,Gultekdi,3675.0,4.0,367.0,4
3399,Gultekdi,1238.0,2.0,67.0,2
3400,Gultekdi,1703.0,3.0,101.0,3
3402,Gultekdi,1575.0,4.0,150.0,5
3403,Gultekdi,3035.0,5.0,200.0,4
3404,Gultekdi,1020.0,2.0,39.0,2
3405,Gultekdi,30000.0,4.0,2100.0,4
3407,Gultekdi,2250.0,3.0,195.0,3
3408,Gultekdi,1430.0,2.0,113.0,2
3409,Gultekdi,1234.0,2.0,61.0,2
3410,Gultekdi,1468.0,3.0,130.0,2
3411,Gultekdi,1050.0,2.0,41.0,2
3412,Gultekdi,1020.0,2.0,29.46,2
3413,Gultekdi,1397.0,3.0,104.0,3
3414,Gultekdi,888.0,2.0,34.0,2
3415,Gultekdi,927.0,2.0,37.0,2
3416,Gultekdi,1937.0,3.0,140.0,3
3418,Gultekdi,1180.0,2.0,36.5,2
3419,Gultekdi,1155.0,2.0,60.0,3
3420,Gultekdi,2600.0,3.0,237.0,3
3421,Gultekdi,3445.0,5.0,270.0,4
3422,Gultekdi,1080.0,2.0,35.0,2
3423,Gultekdi,3960.0,5.0,386.0,4
3425,Gultekdi,1257.0,2.0,69.0,2
3426,Gultekdi,1230.0,2.0,66.25,2
3427,Gultekdi,1134.0,2.0,45.36,2
3428,Gultekdi,1250.0,2.0,40.0,2
3429,Gultekdi,1250.0,2.0,59.0,2
3432,Gultekdi,1385.0,2.0,65.0,2
3433,Gultekdi,1020.0,2.0,41.82,2
3435,Gultekdi,656.0,1.0,43.0,1
3436,Gultekdi,2648.0,5.0,251.5,4
3437,Gultekdi,1302.5,2.0,67.73,2
3438,Gultekdi,1628.0,2.0,68.0,2
3440,Gultekdi,2502.0,4.0,180.0,4
3441,Gultekdi,750.0,2.0,36.0,2
3442,Gultekdi,1200.0,4.0,130.0,4
3443,Gultekdi,539.0,1.0,45.0,1
3444,Gultekdi,1639.0,3.0,120.0,3
3445,Gultekdi,1800.0,3.0,95.0,3
3446,Gultekdi,1115.0,2.0,43.0,2
3447,Gultekdi,1093.0,2.0,72.0,2
3448,Gultekdi,450.0,1.0,16.0,1
3449,Gultekdi,1650.0,3.0,85.0,3
3451,Gultekdi,1260.0,2.0,108.0,2
3452,Gultekdi,2501.0,3.0,138.0,3
3453,Gultekdi,1240.0,2.0,58.58,2
3454,Gultekdi,1000.0,2.0,43.0,2
3455,Gultekdi,1020.0,2.0,48.45,2
3456,Gultekdi,1345.0,2.0,108.0,2
3458,Gultekdi,1394.0,2.0,56.0,2
3459,Gultekdi,1077.0,2.0,50.0,2
3460,Gultekdi,1120.0,2.0,36.0,2
3462,Gultekdi,2266.0,3.0,207.0,3
3463,Gultekdi,1120.0,2.0,49.0,2
3465,Gultekdi,1010.0,2.0,40.4,2
3466,Gultekdi,600.0,1.0,27.0,2
3467,Gultekdi,2065.0,4.0,248.0,4
3468,Gultekdi,4800.0,4.0,420.0,4
3471,Gultekdi,3700.0,4.0,325.0,4
3472,Gultekdi,1050.0,2.0,38.0,2
3473,Gultekdi,972.0,2.0,40.0,2
3475,Gultekdi,1050.0,2.0,51.66,2
3476,Gultekdi,1760.0,3.0,160.0,3
3477,Gultekdi,1839.0,3.0,160.0,3
3478,Gultekdi,2316.0,3.0,125.0,3
3479,Gultekdi,1250.0,2.0,65.0,2
3480,Gultekdi,1050.0,2.0,125.0,2
3481,Gultekdi,1650.0,2.0,140.0,4
3482,Gultekdi,1200.0,2.0,43.0,2
3483,Gultekdi,1279.0,2.0,100.0,2
3484,Gultekdi,1200.0,2.0,78.0,2
3485,Gultekdi,1075.0,2.0,53.7,2
3486,Gultekdi,660.0,1.0,18.0,2
3487,Gultekdi,1960.0,3.0,165.0,3
3488,Gultekdi,1053.0,2.0,51.0,2
3489,Gultekdi,2275.0,4.0,187.0,3
3490,Gultekdi,1050.0,2.0,58.0,2
3491,Gultekdi,2200.0,4.0,150.0,3
3492,Gultekdi,1299.0,2.0,58.0,2
3493,Gultekdi,940.0,2.0,32.9,2
3495,Gultekdi,850.0,2.0,45.0,2
3497,Gultekdi,1200.0,4.0,110.0,4
3498,Gultekdi,1730.0,3.0,175.0,3
3499,Gultekdi,450.0,1.0,20.0,1
3500,Gultekdi,1367.0,2.0,80.0,2
3501,Gultekdi,1232.0,2.0,94.28,2
3502,Gultekdi,600.0,1.0,65.0,2
3504,Guruwar peth,945.0,2.0,54.0,2
3507,Guruwar peth,1760.0,3.0,88.0,3
3508,Guruwar peth,700.0,1.0,41.0,1
3510,Guruwar peth,1580.0,3.0,76.0,3
3511,Guruwar peth,1779.0,3.0,112.0,3
3513,Guruwar peth,2400.0,6.0,125.0,8
3515,Guruwar peth,1565.0,3.0,88.5,3
3516,Guruwar peth,1519.0,3.0,93.0,3
3517,Guruwar peth,340.0,1.0,10.0,1
3518,Guruwar peth,1418.0,2.0,95.0,2
3519,Guruwar peth,1305.0,3.0,95.45,3
3520,Guruwar peth,1210.0,2.0,58.0,3
3521,Guruwar peth,1470.0,2.0,90.0,3
3522,Guruwar peth,2400.0,7.0,110.0,6
3524,Guruwar peth,1533.0,3.0,85.0,3
3525,Guruwar peth,3600.0,4.0,365.0,4
3526,Guruwar peth,1590.0,2.0,125.0,3
3527,Guruwar peth,1900.0,3.0,160.0,3
3528,Guruwar peth,1069.0,3.0,65.4,3
3529,Guruwar peth,1200.0,3.0,90.0,3
3531,Guruwar peth,2430.0,4.0,180.0,3
3532,Guruwar peth,1340.0,2.0,64.31,3
3533,Guruwar peth,1555.0,2.0,82.0,3
3539,Guruwar peth,1574.0,3.0,93.34,3
3541,Guruwar peth,1725.0,3.0,85.0,3
3543,Guruwar peth,1400.0,2.0,80.0,2
3544,Guruwar peth,1200.0,2.0,68.0,3
3548,Guruwar peth,780.0,1.0,55.0,1
3550,Guruwar peth,1221.0,3.0,72.0,3
3551,Guruwar peth,1575.0,2.0,90.0,2
3556,Guruwar peth,1200.0,1.0,95.0,2
3557,Guruwar peth,583.0,1.0,26.9,1
3560,Guruwar peth,1200.0,4.0,85.0,4
3561,Guruwar peth,1870.0,3.0,138.0,3
3563,Guruwar peth,1680.0,4.0,95.0,3
3566,Guruwar peth,834.0,1.0,62.0,1
3567,Guruwar peth,1108.0,2.0,74.23,2
3568,Guruwar peth,381.0,1.0,28.0,1
3569,Guruwar peth,1636.0,3.0,92.0,3
3570,Guruwar peth,1565.0,3.0,98.91,3
3572,Guruwar peth,1880.0,3.0,120.0,3
3574,Guruwar peth,1450.0,2.0,85.0,3
3575,Guruwar peth,672.0,1.0,27.0,1
3577,Guruwar peth,660.0,1.0,23.0,1
3580,Guruwar peth,1650.0,3.0,85.5,3
3582,Guruwar peth,1200.0,2.0,75.0,2
3583,Guruwar peth,1012.0,2.0,59.0,2
3584,Guruwar peth,1700.0,3.0,126.0,3
3587,Guruwar peth,1252.0,3.0,70.0,3
3588,Guruwar peth,1691.0,3.0,93.01,3
3590,Guruwar peth,1460.0,3.0,76.0,3
3591,Guruwar peth,1715.0,3.0,112.0,3
3592,Guruwar peth,1660.0,3.0,131.0,3
3593,Guruwar peth,4000.0,8.0,150.0,7
3602,Guruwar peth,2569.0,5.0,180.0,4
3603,Guruwar peth,1400.0,2.0,90.0,2
3604,Guruwar peth,3200.0,5.0,309.0,4
3605,Guruwar peth,1419.0,3.0,85.0,3
3607,Guruwar peth,1607.0,2.0,112.0,3
3608,Guruwar peth,953.0,2.0,90.0,2
3611,Guruwar peth,1392.0,2.0,110.0,2
3613,Guruwar peth,1855.0,3.0,96.0,3
3614,Guruwar peth,1684.0,3.0,86.0,3
3618,Hadapsar,1760.0,2.0,123.0,3
3619,Hadapsar,1500.0,2.0,78.0,2
3621,Hadapsar,1385.0,2.0,83.09,2
3622,Hadapsar,1125.0,2.0,62.0,2
